experiment,id,block,seedlot,tag,ht.12.prev,ht.11.prev,d.12.prev,sc.prev,hc.prev,tc.prev,vc.prev,vh.prev,needle.length,unmeasurable.prob.prev,inaccessible.prob.prev,browsed.prob.prev,forked.prob.prev,missing.prob.prev,dead.prob.prev,underobj.prob.prev,broken.prob.prev,dieback.prob.prev,uncertain.prob.prev,shrub.choke.prob.prev,yellow.prob.prev,bud burst.prob.prev,misc.prob.prev,comment.prev,ht.15,ht.14,ht.13,ht.12,d.15,sc,hc,vh,unmeasureable.prob.curr,inaccessible.prob.curr,browsed.prob.curr,forked.prob.curr,missing.prob.curr,dead.prob.curr,under.prob.curr,broken.prob.curr,dieback.prob.curr,uncertain.prob.curr,shrub.choke.prob.curr,yellow.prob.curr,budburst.prob.curr,mech.damage.prob.curr,frost.damage.prob.curr,supp.prob.curr,red.r.prob.curr,misc.serious.prob.curr,misc.prob.curr
PNF,39,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,53,33,20.5,13.5,24.8,E,C,22,,,,,,,,,,,,,,,,,,,
PNF,40,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,39,30.5,20,,13.9,A,E,20,,,,,,,X,,,,,,,,,,,,
PNF,41,3,JP6500,,171,118,714,,,,E,10,,,,,,,,,,,,,,,,,52,33.5,19.5,17,22.4,A,E,15,,,,,,,,,,,,,,,,,,,
PNF,42,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,48,38,30,19.5,22.3,B,D,14,,,,,,,,,,,,,,,,,,,
PNF,43,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,75,47.5,29.5,17.5,31.7,A,C,19,,,,,,,,,,,,,,,,,,,
PNF,44,3,JP6500,,171,119,600,,,,E,18,,,,,,,,,,,,,,,,,30,23,19,16.5,12.5,A,F,12,,,,,,,,,,,,,,,,,,,
PNF,45,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,37.5,27.5,20,22.6,D,C,20,,,,,,,,,,,,,,,,,,,
PNF,46,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,23,18,15.6,A,C,17,,,,,,,,,,,,,,,,,,,
PNF,47,3,JP6500,,226,141,1119,,,,D,12,,,,,,,,,,,,,,,,,78,67.5,39.5,23.5,36.2,A,D,14,,,,,,,,,,,,,,,,,,,
PNF,48,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,54,39.5,28,18,24.8,A,C,9,,,X,X,,,,,,,,,,,,,,,
PNF,49,3,JP6500,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,23.5,17.5,14,12.1,A,C,20,,,,,,,,,,,,,,,,,,,
PNF,1,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,21.5,18.5,16.5,7.2,G,D,20,,,,,,,,,,,,,,,,,,,
PNF,2,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,30,23,18,16,9.1,E,C,14,,,,,,,,,,,,,,,,,,,
PNF,3,3,SP5000,,214,154,534,,,,E,18,,,,,,,,,,,,,,,,,36,29,22,19,11,D,E,20,,,,,,,,,,,,,,,,,,,
PNF,4,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,36,29,22.5,14,10.4,D,C,17,,,,,,,,,,,,,,,,,,,
PNF,5,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,28.5,21.5,,8.7,G,C,30,,,,,,,,,,,,,,,,,,,
PNF,6,3,SP5000,,264,234,602,,,,E,15,,,,,,,,,,,,,,,,,36,32,27,24,10.7,G,B,29,,,,,,,,,,,,,,,,,,,
PNF,7,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PNF,8,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,22.5,21,,6.2,F,A,22,,,,,,,,,,,,,,,,,,,
PNF,9,3,SP5000,,180,139,540,,,,E,18,,,,,,,,,,,,,,,,,27,23,19,17,9.9,F,C,19,,,,,,,,,,,,,,,,,,,
PNF,10,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PNF,11,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,21,17.5,16,13,7.1,C,C,16,,,,,,,,,,,,,,,,,,,
PNF,12,3,SP5000,,159,140,418,,,,E,10,,,,,,,,,,,,,,,,,24,21,18,15,7.7,D,D,19,,,,,,,,,,,,,,,,,,,
PNF,13,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PNF,14,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,
PNF,15,3,SP5000,,162,128,485,,,,D,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PNF,16,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,35,28,21.5,19,9.7,D,D,18,,,,,,,,,,,,,,,,,,,
PNF,17,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,13.5,12,,5.1,F,B,13,,,,,,,,,,,,,,,,,,,
PNF,18,3,SP5000,,165,150,431,,,,E,15,,,,,,,,,,,,,,,,,22,18,16,14,6.8,E,E,9,,,,,,,,,,,,,,,,,,,
PNF,19,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,26,24,21,7.7,F,D,27,,,,,,,,,,,,,,,,,,,
PNF,20,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,15,11,9.9,D,C,15,,,,X,,,,,,,,,,,,,,,
PNF,21,3,SP5000,,236,186,569,,,,E,12,,,,,,,,,,,,,,,,,38,30,25.5,23,11.7,C,C,15,,,,,,,,,,,,,,,,,,,
PNF,22,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,10,,4.5,E,B,17,,,,,,,,,,,,,,,,,,,
PNF,23,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,23,17.5,10.5,8.7,E,B,21,,,,,,,,,,,,,,,,,,,
PNF,24,3,SP5000,,205,190,545,,,,E,12,,,,,,,,,,,,,,,,,29,24,21,19,9,F,C,28,,,,,,,,,,,,,,,,,,,
PNF,25,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,23,20.5,18.5,16,7.1,C,D,12,,,,,,,,,,,,,,,,,,,
PNF,26,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,26,19,15,12,6.3,F,A,30,,,,,,,,,,,,,,,,,,,
PNF,27,3,SP5000,,201,180,615,,,,E,16,,,,,,,,,,,,,,,,,42.5,34,25.5,18.5,11.7,E,A,23,,,,,,,,,,,,,,,,,,,
PNF,28,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,39,24.5,16.5,13,14.5,C,F,18,,,,,,,,,,,,,,,,,,,
PNF,29,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,30,23,20,15,13.7,C,E,17,,,,,,,,,,,,,,,,,,,
PNF,30,3,SP5000,,247,193,532,,,,C,10,,,,,,,,,,,,,,,,,55,45,36,26.5,14.6,D,A,26,,,,,,,,,,,,,,,,,,,
PNF,31,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,29,21,15,,9.2,E,B,19,,,,,,,,,,,,,,,,,,,
PNF,32,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,36,26,21.5,19,10.1,F,B,19,,,,,,,,,,,,,,,,,,,
PNF,33,3,SP5000,,182,144,505,,,,E,12,,,,,,,,,,,,,,,,,36.5,27,21,16.5,12.6,D,C,22,,,,,,,,,,,,,,,,,,,
PNF,34,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,36,25.5,21,17.6,B,B,14,,,,,,,,,,,,,,,,,,,
PNF,35,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,41,31,24.5,22,14.2,C,B,11,,,,,,,,,,,,,,,,,,,
PNF,36,3,SP5000,,206,121,595,,,,D,10,,,,,,,,,,,,,,,,,63,52,30.5,20,18.7,D,B,22,,,,,,,,,,,,,,,,,,,
PNF,37,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,56,40,23,15,21.8,C,A,24,,,X,X,,,,,,,,,,,,,,,
PNF,38,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,25,20,13.5,10.6,D,C,16,,,,,,,,,,,,,,,,,,,
PNF,39,3,SP5000,,160,115,525,,,,E,12,,,,,,,,,,,,,,,,,25,20,18,15.5,6.5,E,B,15,,,,,,,,,,,,,,,,,,,
PNF,40,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,52,31,27,20.4,C,D,16,,,,,,,,,,,,,,,,,,,
PNF,41,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,56,30,14,7,14.7,G,A,44,,,,,,,,,,,,,,,,,,,
PNF,42,3,SP5000,,220,166,,,,,D,10,,,,,,,,,,,X,,,,,,111,70.5,42,33.5 (?),33,B,C,26,,,,,,,,,,,,,,,,,,,
PNF,43,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,10,F,C,20,,,,X,,,X,X,,,,,,,,,,,
PNF,44,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,70,48.5,28.5,21,21.1,D,B,38,,,,,,,,,,,,,,,,,,,
PNF,45,3,SP5000,,184,163,560,,,,E,12,,,,,,,,,,,,,,,,,35.5,25,19,18,11.5,E,D,24,,,,,,,,,,,,,,,,,,,
PNF,46,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,49,31.5,17,13.8,B,E,19,,,,,,,,,,,,,,,,,,,
PNF,47,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,89,70.5,,,21.1,E,B,53,,,,,,,,,,,,,,,,,,,
PNF,48,3,SP5000,,119,169,420,,,,B,15,,,,,,,,,,,,,,,,,33,22,16.5,12,9.7,D,B,37,,,,,,,,,,,,,,,,,,,
PNF,49,3,SP5000,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,59,40,20,20.5,D,B,20,,,,,,,,,,,,,,,,,,,
PNF,1,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,25,22,18.5,9.8,F,A,26,,,,,,,,,,,,,,,,,,,
PNF,2,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,24.5,19.5,12.5,7.4,D,A,20,,,,,,,,,,,,,,,,,,,
PNF,3,3,SP6500,,166,77,478,,,,D,12,,,,,,,,,,,,,,,,,50,42.5,26.5,,9.6,D,C,20,,,,,,,,,,,,,,,,,,,
PNF,4,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,32,26,19,11,7.9,F,C,22,,,,,,,,,,,,,,,,,,,
PNF,5,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,18,14,11.5,7,F,B,24,,,,,,,,,,,,,,,,,,,
PNF,6,3,SP6500,,234,113,809,,,,E,20,,,,,,,,,,,,,,,,,52.5,40,30.5,23,17.1,E,B,30,,,,,,,,,,,,,,,,,,,
PNF,7,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,E,A,,,,,,,,X,,,,,,,,,,,x,deformed
PNF,8,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,42,35.5,26,15.3,F,A,45,,,,,,,,,,,,,,,,,,,
PNF,9,3,SP6500,,271,157,710,,,,E,18,,,,,,,,,,,,,,,,,57.5,51,43.5,27,18.7,E,C,23,,,,,,,,,,,,,,,,,,,
PNF,10,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,21,16,12.5,7.8,G,C,38,,,,,,,,,,,,,,,,,,,
PNF,11,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,51,41,26.5,19,15.9,A,D,14,,,,,,,,,,,,,,,,,,,
PNF,12,3,SP6500,,172,132,433,,,,E,18,,,,,,,,,,,,,,,,,31.5,25.5,20.5,17.5,9.1,E,B,17,,,,,,,,,,,,,,,,,,,
PNF,13,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,27,19.5,16,12,7.6,F,D,19,,,,,,,,,,,,,X,,,,,,
PNF,14,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,6,4,,6,F,A,15,,,,,,,,,,,,X,,,,,,,
PNF,15,3,SP6500,,158,110,453,,,,E,12,,,,,,,,,,,,,,,,,32,26.5,19.5,15.5,7.8,E,B,18,,,,,,,,,,,,,,,,,,,
PNF,16,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,32.5,24,17.5,13,E,C,28,,,,,,,,,,,,,,,,,,,
PNF,17,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,36.5,25,15.5,10.5,F,A,30,,,,,,,,,,,,,,,,,,,
PNF,18,3,SP6500,,101,64,448,,,,E,15,,,,,,,,,,,,,,,yr missing?,,31,20.5,11,,9.4,D,B,30,,,,,,,,,,,,,X,x,,,,,some mechanical damage caused fork @ 2012
PNF,19,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,31,22,12.5,11.5,D,E,15,,,,,,,,,,,X,,,,,,,,
PNF,20,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,39,34,29.5,18.5,11.8,G,A,30,,,,,,,,,,,,,,,,,,,
PNF,21,3,SP6500,,170,79,489,,,,E,15,,,,,,,,,,,,,,,,,39,28,23,16.5,12.6,G,A,25,,,,,,,,,,,,,,,,,,,
PNF,22,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,50,39.5,31.5,24.5,12.4,E,A,27,,,,,,,,,,,,,,,,,,,
PNF,23,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,35,27,16,9.5,F,B,33,,,,,,,,,,,,,,,,,,,
PNF,24,3,SP6500,,145,92,427,,,,E,20,,,,,,,,X,,,,,,,,,29.5,22.5,16,14,6.8,F,B,35,,,,,,,,,,,X,,,,,,,,no longer under object
PNF,25,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,33,26.5,18,11.1,D,E,25,,,,,,,,,,,,,,,,,,,
PNF,26,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,35,25.5,17.5,10.5,8.1,F,D,27,,,,,,,,,,,,,,,,,,,
PNF,27,3,SP6500,,140,103,487,,,,D,12,,,,,,,,,,,,,,,,,30.5,26,19.5,13.5,7.2,E,C,19,,,,,,,,,,,,,,,,,,,
PNF,28,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,44,35.5,28,13,13,E,B,25,,,,,,,,,,,,,,,,,,,
PNF,29,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29,24,16.5,13.4,F,D,23,,,,,,,,,,,,,,,,,,,
PNF,30,3,SP6500,,160,58,512,,,,E,20,,,,,,,,,,,,,,,,,33.5,25,17.5,16,10.4,G,A,26,,,,,,,,,,,,,,,,,,,
PNF,31,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,11.5,9.5,7.1,E,D,25,,,,,,,,,,,,,,,,,,,
PNF,32,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,32,22.5,15,12.5,6.9,E,C,20,,,,,,,,,,,,,,,,,,,
PNF,33,3,SP6500,,109,56,431,,,,D,20,,,,,,,,,,,,,,,,,31.5,25.5,19,11,8.1,D,C,27,,,,,,,,,,,,,,,,,,,
PNF,34,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,24.5,17.5,15,10,E,D,26,,,,,,,,,,,,,,,,,,,
PNF,35,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,pin flag there
PNF,36,3,SP6500,,198,156,527,,,,E,12,,,,,,,,,,,,,,,,,33.5,26,21.5,20,9.8,F,D,19,,,,,,,,,,,,,,,,,,,
PNF,37,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,21.5,16,11,9.5,D,E,15,,,,,,,,,,,,,,,,,,,
PNF,38,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,28,22.5,15.5,,7.9,C,E,12,,,,,,,,,,,,,,,,,,,
PNF,39,3,SP6500,,140,65,419,,,,E,18,,,,,,,,,,,,,,,,,38,26.5,20,13.5,9.5,D,D,15,,,,,,,,,,,,,,,,,,,
PNF,40,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,23,16.5,12.5,9.5,6.1,D,D,9,,,,,,,,,,,,,,,,,,,
PNF,41,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,A,30,,,,,,,X,,,,,,,,,,,,
PNF,42,3,SP6500,,125,45,507,,,,D,10,,,,,,,,,,,,,,,,,41.5,31,21,12,13.6,D,D,20,,,,,,,,,,,,,,,,,,,
PNF,43,3,SP6500,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,42.5,31,21.5,12.5,D,E,27,,,,,,,,,,,,,,,,,,,
